age,education-num,hours-per-week,gender,class
27,11,38,Female,<=50K
48,10,40,Male,<=50K
44,9,40,Male,<=50K
28,9,40,Male,>50K
65,9,40,Female,<=50K
33,9,32,Female,<=50K
24,7,40,Male,<=50K
55,12,60,Male,<=50K
23,10,40,Female,<=50K
60,12,40,Male,<=50K
44,14,50,Male,>50K
73,9,3,Female,<=50K
32,11,43,Female,<=50K
52,2,50,Male,<=50K
36,9,45,Male,>50K
48,9,60,Male,<=50K
36,11,40,Male,<=50K
32,9,2,Female,>50K
34,9,49,Male,<=50K
39,13,35,Male,>50K
36,13,40,Female,<=50K
29,9,40,Male,<=50K
59,9,40,Male,>50K
28,9,40,Male,<=50K
30,9,40,Female,<=50K
25,10,37,Female,>50K
31,9,52,Male,<=50K
30,14,40,Female,<=50K
36,9,37,Female,<=50K
20,5,30,Male,<=50K
20,10,40,Female,<=50K
33,13,40,Male,<=50K
44,14,44,Male,>50K
27,13,40,Female,<=50K
63,12,40,Male,>50K
35,13,70,Male,>50K
26,10,40,Male,<=50K
28,9,50,Male,<=50K
50,10,50,Male,>50K
23,10,35,Male,<=50K
35,9,50,Male,<=50K
33,8,40,Male,<=50K
25,10,30,Male,<=50K
61,9,40,Male,<=50K
55,10,40,Male,>50K
20,9,40,Male,<=50K
35,10,40,Male,<=50K
39,12,50,Female,>50K
39,13,55,Male,<=50K
51,14,40,Male,>50K
33,11,45,Male,<=50K
49,7,60,Female,<=50K
24,13,39,Male,<=50K
30,9,25,Female,<=50K
59,8,35,Male,<=50K
29,10,40,Male,<=50K
33,9,50,Male,>50K
60,9,99,Female,<=50K
53,4,40,Male,<=50K
39,12,42,Male,<=50K
30,15,45,Female,<=50K
37,9,45,Male,>50K
44,10,45,Female,>50K
51,14,80,Male,>50K
28,9,48,Male,<=50K
34,9,45,Male,<=50K
42,15,80,Male,>50K
28,14,40,Female,<=50K
55,10,50,Male,<=50K
41,13,10,Female,>50K
22,5,40,Female,<=50K
47,7,40,Male,<=50K
28,12,5,Male,<=50K
44,10,40,Male,<=50K
36,9,45,Male,<=50K
54,6,40,Female,<=50K
55,9,65,Male,<=50K
41,10,40,Female,<=50K
61,9,24,Male,<=50K
45,8,40,Male,<=50K
60,11,40,Male,>50K
35,10,40,Female,<=50K
19,9,25,Female,<=50K
53,10,60,Male,<=50K
17,8,10,Male,<=50K
37,7,25,Male,<=50K
36,13,32,Female,<=50K
42,14,38,Male,>50K
41,9,50,Male,<=50K
62,14,35,Male,<=50K
59,14,50,Male,<=50K
27,7,35,Male,<=50K
57,13,10,Male,<=50K
42,16,50,Male,<=50K
49,4,40,Male,<=50K
45,8,40,Male,<=50K
42,5,40,Male,<=50K
38,15,70,Male,>50K
32,13,20,Female,>50K
56,10,35,Female,>50K
21,11,40,Female,<=50K
33,9,32,Male,<=50K
36,9,50,Male,>50K
30,9,50,Male,<=50K
49,9,55,Female,<=50K
22,10,30,Female,<=50K
46,11,40,Female,<=50K
25,9,70,Male,<=50K
63,13,50,Male,>50K
17,6,20,Female,<=50K
44,4,55,Female,<=50K
25,9,40,Male,<=50K
31,10,40,Male,<=50K
29,9,40,Male,<=50K
43,9,40,Male,>50K
23,13,22,Male,<=50K
49,9,40,Female,<=50K
31,10,40,Female,<=50K
29,15,70,Female,<=50K
48,9,16,Female,<=50K
54,14,40,Male,>50K
55,5,30,Male,<=50K
40,10,40,Female,<=50K
57,9,45,Male,<=50K
37,9,40,Male,<=50K
43,4,40,Male,<=50K
49,15,60,Male,>50K
35,10,40,Male,>50K
34,9,48,Female,<=50K
44,11,40,Male,>50K
46,12,36,Female,<=50K
41,16,30,Male,<=50K
45,13,50,Female,<=50K
21,9,50,Male,<=50K
19,10,20,Male,<=50K
18,9,3,Male,<=50K
25,13,40,Female,<=50K
37,9,56,Male,<=50K
23,13,30,Female,<=50K
22,9,40,Male,<=50K
17,6,15,Male,<=50K
52,10,40,Male,>50K
26,10,45,Male,<=50K
65,6,64,Male,<=50K
26,9,20,Male,<=50K
38,13,40,Male,<=50K
39,11,40,Female,<=50K
29,16,50,Male,>50K
48,14,40,Female,<=50K
25,8,40,Male,<=50K
36,10,56,Male,<=50K
22,13,15,Female,<=50K
32,9,55,Male,>50K
43,10,40,Male,<=50K
33,13,24,Female,<=50K
48,14,35,Male,>50K
67,11,24,Female,<=50K
37,14,60,Male,>50K
56,16,70,Male,>50K
58,10,40,Female,<=50K
50,9,40,Male,<=50K
67,13,20,Male,<=50K
28,10,54,Male,<=50K
41,9,40,Male,<=50K
38,9,40,Male,<=50K
29,11,40,Male,<=50K
55,9,45,Female,<=50K
25,13,40,Female,>50K
30,9,40,Male,<=50K
66,9,24,Female,<=50K
20,10,40,Male,<=50K
44,14,40,Male,>50K
31,9,40,Female,<=50K
67,13,8,Male,>50K
55,10,40,Male,<=50K
35,14,50,Male,>50K
17,5,45,Male,<=50K
28,7,40,Female,<=50K
51,13,40,Male,>50K
31,9,54,Male,<=50K
53,9,40,Female,<=50K
52,9,38,Female,<=50K
21,9,30,Female,<=50K
22,9,50,Male,<=50K
20,6,30,Female,<=50K
24,9,40,Female,<=50K
21,11,40,Male,<=50K
23,9,20,Male,<=50K
36,9,25,Male,>50K
33,13,50,Female,<=50K
71,16,10,Male,>50K
40,10,40,Male,<=50K
27,16,40,Female,<=50K
31,9,75,Male,<=50K
25,12,45,Male,>50K
68,13,40,Male,>50K
42,9,30,Male,>50K
28,10,40,Female,<=50K
55,10,50,Male,>50K
32,10,40,Male,>50K
44,9,38,Female,<=50K
46,15,55,Female,>50K
40,9,45,Male,>50K
36,9,50,Male,<=50K
34,10,75,Male,<=50K
35,13,40,Male,>50K
34,10,40,Male,>50K
42,11,60,Female,<=50K
19,9,40,Male,<=50K
20,10,20,Female,<=50K
43,9,40,Male,<=50K
35,9,40,Female,<=50K
35,9,40,Male,<=50K
43,10,40,Male,>50K
34,9,40,Male,<=50K
46,12,40,Male,>50K
25,9,84,Male,>50K
26,9,40,Female,<=50K
47,9,40,Male,>50K
46,13,35,Male,>50K
44,7,60,Female,<=50K
69,12,15,Male,>50K
74,9,20,Male,<=50K
31,9,40,Female,<=50K
58,9,40,Male,<=50K
36,10,40,Male,<=50K
43,13,40,Male,>50K
19,9,40,Male,<=50K
30,10,50,Male,<=50K
21,11,40,Male,<=50K
45,9,44,Male,>50K
19,10,40,Male,<=50K
60,6,10,Female,<=50K
20,10,15,Female,<=50K
43,12,40,Female,<=50K
46,13,70,Female,<=50K
35,13,50,Male,>50K
21,9,40,Female,<=50K
41,16,50,Male,>50K
47,9,20,Female,<=50K
90,9,40,Male,<=50K
52,14,40,Male,<=50K
36,9,40,Male,>50K
32,11,40,Male,<=50K
24,10,40,Male,<=50K
19,10,35,Female,<=50K
26,13,45,Female,<=50K
42,10,40,Female,<=50K
47,10,50,Male,>50K
29,7,42,Male,<=50K
38,9,40,Male,<=50K
30,11,52,Female,<=50K
42,11,30,Female,<=50K
43,10,40,Female,<=50K
24,10,25,Male,<=50K
53,14,40,Female,<=50K
34,13,40,Male,<=50K
29,9,40,Male,<=50K
58,4,35,Male,<=50K
56,10,50,Female,>50K
34,13,40,Male,>50K
62,12,40,Female,<=50K
28,4,40,Female,<=50K
20,10,28,Female,<=50K
41,11,40,Male,>50K
49,9,35,Female,<=50K
22,9,20,Male,<=50K
36,9,40,Male,<=50K
19,10,30,Female,<=50K
63,9,40,Male,>50K
17,8,35,Male,<=50K
50,13,45,Male,<=50K
37,10,52,Male,<=50K
19,9,40,Male,<=50K
34,9,40,Male,<=50K
54,4,30,Male,<=50K
39,9,38,Female,<=50K
20,10,25,Male,<=50K
22,9,25,Male,<=50K
60,9,40,Female,<=50K
45,9,40,Male,<=50K
65,10,40,Male,<=50K
41,9,40,Male,<=50K
53,9,38,Female,<=50K
43,10,50,Male,>50K
30,13,50,Male,>50K
31,16,99,Male,>50K
32,9,50,Female,>50K
49,16,50,Male,>50K
54,9,40,Female,<=50K
32,10,60,Male,<=50K
31,13,40,Male,<=50K
25,9,40,Female,<=50K
37,9,45,Male,<=50K
53,9,40,Male,<=50K
37,9,40,Male,<=50K
19,8,40,Female,>50K
35,10,40,Male,<=50K
70,4,40,Male,<=50K
54,9,45,Male,<=50K
19,9,20,Male,<=50K
19,9,40,Male,<=50K
49,9,40,Male,<=50K
23,13,52,Female,<=50K
32,11,40,Male,<=50K
43,7,60,Male,<=50K
37,11,45,Male,>50K
63,9,40,Male,<=50K
37,10,50,Male,>50K
23,9,16,Female,<=50K
51,9,45,Male,<=50K
28,9,40,Male,<=50K
52,10,20,Female,>50K
43,11,36,Female,<=50K
19,7,20,Male,<=50K
26,9,40,Male,<=50K
31,9,30,Male,<=50K
55,9,40,Female,<=50K
51,13,40,Male,>50K
44,14,40,Female,<=50K
40,13,40,Male,>50K
46,9,50,Male,<=50K
24,9,20,Male,<=50K
37,12,50,Male,<=50K
23,10,40,Male,<=50K
59,4,40,Male,<=50K
37,9,45,Male,>50K
26,9,12,Female,<=50K
17,6,20,Male,<=50K
53,13,40,Male,>50K
43,2,70,Male,<=50K
29,7,45,Male,<=50K
25,13,40,Male,<=50K
43,9,26,Female,<=50K
33,9,40,Male,<=50K
29,12,40,Female,<=50K
50,13,50,Female,>50K
71,15,16,Male,<=50K
31,11,40,Female,<=50K
44,10,44,Male,>50K
34,10,66,Male,<=50K
50,15,36,Male,>50K
53,9,48,Female,<=50K
44,14,40,Male,<=50K
21,9,40,Male,<=50K
18,8,45,Female,<=50K
31,10,36,Female,<=50K
27,13,40,Female,<=50K
43,10,40,Male,<=50K
49,9,40,Male,<=50K
50,16,60,Female,>50K
33,14,45,Male,<=50K
55,4,40,Male,<=50K
41,9,40,Female,<=50K
21,9,40,Male,<=50K
29,13,40,Male,<=50K
44,10,45,Male,>50K
34,9,55,Male,>50K
26,7,40,Male,<=50K
62,13,40,Female,>50K
19,11,40,Female,<=50K
43,13,40,Female,<=50K
37,9,40,Male,<=50K
39,9,50,Female,<=50K
24,13,40,Female,<=50K
23,13,40,Female,<=50K
32,10,50,Male,<=50K
35,13,40,Male,>50K
56,9,40,Male,<=50K
69,10,45,Male,>50K
40,14,65,Male,>50K
30,9,40,Male,<=50K
22,10,40,Male,<=50K
56,13,45,Male,<=50K
35,9,45,Male,<=50K
21,9,40,Male,<=50K
48,10,65,Male,>50K
50,6,40,Male,>50K
23,10,30,Female,<=50K
48,9,30,Female,<=50K
30,11,45,Male,<=50K
50,14,30,Female,<=50K
27,10,46,Male,<=50K
20,9,20,Male,<=50K
56,10,40,Female,<=50K
56,3,40,Male,<=50K
38,9,42,Male,>50K
59,13,4,Male,<=50K
48,10,50,Male,>50K
66,9,3,Female,<=50K
37,9,44,Male,>50K
26,7,40,Male,<=50K
44,9,40,Male,<=50K
35,9,40,Male,<=50K
50,13,20,Male,<=50K
55,5,40,Male,<=50K
20,10,12,Male,<=50K
23,9,40,Male,<=50K
30,13,45,Male,<=50K
27,11,40,Female,<=50K
38,9,48,Male,<=50K
43,13,50,Male,>50K
29,10,40,Male,<=50K
41,9,25,Male,<=50K
32,13,40,Male,<=50K
40,14,50,Male,>50K
39,13,40,Female,<=50K
64,14,35,Female,<=50K
36,6,40,Female,<=50K
38,9,40,Male,<=50K
36,10,45,Male,<=50K
33,11,40,Male,<=50K
64,13,45,Male,>50K
29,9,40,Female,<=50K
49,10,40,Male,<=50K
72,9,42,Male,<=50K
38,9,40,Male,<=50K
38,7,40,Male,<=50K
45,13,40,Male,<=50K
34,13,50,Male,>50K
36,9,47,Female,<=50K
46,9,25,Female,<=50K
36,16,35,Male,<=50K
35,9,40,Male,<=50K
31,10,25,Female,<=50K
46,6,40,Male,<=50K
27,9,40,Female,<=50K
51,14,38,Male,>50K
41,13,40,Male,<=50K
26,9,65,Male,<=50K
44,13,40,Male,<=50K
39,9,40,Male,<=50K
66,9,40,Male,<=50K
59,10,40,Male,>50K
58,13,70,Male,>50K
27,9,40,Male,<=50K
24,11,38,Female,<=50K
43,14,40,Female,<=50K
25,9,30,Male,<=50K
38,9,40,Male,<=50K
25,13,46,Male,<=50K
44,13,55,Male,>50K
59,14,15,Male,<=50K
44,13,50,Male,>50K
36,10,40,Female,<=50K
28,9,48,Male,<=50K
17,7,40,Male,<=50K
52,13,50,Male,>50K
29,9,40,Female,>50K
48,10,32,Female,<=50K
50,13,40,Male,<=50K
45,9,40,Male,>50K
19,9,70,Male,<=50K
49,10,90,Female,<=50K
19,9,8,Female,<=50K
39,15,31,Male,>50K
47,9,45,Male,<=50K
54,9,45,Male,<=50K
49,6,99,Male,<=50K
51,13,8,Male,<=50K
46,10,40,Male,<=50K
28,13,40,Male,<=50K
41,9,40,Male,>50K
19,7,24,Male,<=50K
62,5,40,Female,<=50K
36,9,40,Male,<=50K
55,9,40,Male,>50K
38,13,40,Male,>50K
25,13,60,Male,<=50K
49,9,40,Female,<=50K
29,9,50,Male,<=50K
25,13,40,Male,<=50K
28,9,20,Female,<=50K
28,10,40,Female,<=50K
24,7,40,Female,<=50K
48,10,40,Male,<=50K
47,13,44,Male,>50K
25,9,25,Female,<=50K
38,10,48,Male,>50K
25,10,40,Male,>50K
32,9,40,Female,<=50K
46,10,40,Male,>50K
47,11,40,Female,<=50K
55,14,60,Male,>50K
34,12,40,Female,<=50K
23,9,30,Female,<=50K
28,10,60,Female,<=50K
57,13,80,Male,<=50K
27,10,60,Male,<=50K
35,14,75,Male,<=50K
35,9,40,Male,<=50K
28,13,40,Male,>50K
31,9,18,Female,<=50K
18,10,40,Female,<=50K
17,3,48,Male,<=50K
72,15,20,Male,<=50K
18,7,15,Female,<=50K
38,9,40,Female,<=50K
36,7,43,Male,<=50K
31,10,35,Female,<=50K
39,13,6,Female,>50K
45,13,35,Female,>50K
31,9,50,Male,<=50K
58,6,40,Male,<=50K
44,9,40,Female,<=50K
46,9,40,Female,<=50K
22,12,20,Male,<=50K
27,9,70,Male,<=50K
33,13,40,Female,>50K
25,9,40,Male,>50K
37,10,40,Male,<=50K
41,14,40,Male,<=50K
28,9,40,Female,<=50K
21,11,60,Female,<=50K
48,13,40,Male,<=50K
47,10,40,Male,<=50K
43,10,40,Male,<=50K
45,15,40,Female,<=50K
41,14,40,Male,>50K
50,10,45,Male,>50K
20,9,40,Female,<=50K
35,9,40,Male,>50K
45,14,45,Male,>50K
35,10,40,Male,<=50K
23,13,40,Male,<=50K
48,12,45,Male,<=50K
73,9,15,Male,<=50K
39,9,40,Female,<=50K
44,11,40,Male,<=50K
61,4,70,Male,<=50K
33,9,40,Male,<=50K
36,13,40,Male,>50K
20,9,40,Female,<=50K
18,6,40,Male,<=50K
53,9,40,Male,>50K
18,6,20,Female,<=50K
18,10,10,Male,<=50K
68,4,20,Female,<=50K
47,11,50,Male,<=50K
36,9,40,Male,<=50K
30,14,47,Male,>50K
33,7,30,Male,<=50K
49,7,40,Male,<=50K
22,10,15,Female,<=50K
42,13,50,Male,>50K
57,9,55,Male,<=50K
44,10,40,Male,<=50K
45,9,28,Female,<=50K
46,9,50,Male,<=50K
49,9,50,Male,<=50K
36,9,40,Male,<=50K
34,9,50,Male,<=50K
29,10,40,Male,<=50K
23,7,40,Male,<=50K
35,9,65,Male,>50K
35,10,60,Male,<=50K
22,9,40,Female,<=50K
51,9,40,Female,<=50K
54,16,45,Male,>50K
39,11,40,Female,<=50K
29,13,47,Male,<=50K
52,10,40,Female,<=50K
56,16,50,Male,<=50K
26,10,40,Female,<=50K
38,9,46,Male,<=50K
40,13,45,Male,>50K
42,13,45,Male,>50K
70,5,45,Male,<=50K
33,9,40,Male,<=50K
36,13,48,Male,>50K
17,7,20,Male,<=50K
30,10,55,Male,<=50K
45,13,70,Male,>50K
25,10,60,Female,<=50K
24,9,40,Male,<=50K
44,3,40,Male,<=50K
42,9,40,Male,<=50K
37,13,32,Female,>50K
41,8,10,Female,<=50K
21,10,10,Female,<=50K
22,7,20,Female,<=50K
51,9,40,Female,<=50K
31,9,40,Female,>50K
41,13,35,Male,>50K
28,10,40,Male,<=50K
63,10,45,Male,<=50K
28,9,45,Male,>50K
23,10,40,Male,<=50K
46,8,40,Male,>50K
22,10,40,Female,<=50K
19,9,35,Female,<=50K
55,9,18,Female,<=50K
58,12,40,Male,>50K
35,6,50,Male,<=50K
28,9,10,Female,<=50K
45,9,35,Female,<=50K
19,9,25,Female,<=50K
55,13,60,Male,>50K
67,10,4,Female,<=50K
67,2,20,Female,<=50K
47,9,55,Male,>50K
21,10,45,Male,<=50K
23,10,40,Male,<=50K
18,9,28,Female,<=50K
22,10,40,Female,>50K
38,9,40,Male,<=50K
46,9,40,Male,>50K
53,9,45,Male,<=50K
31,13,40,Female,<=50K
61,10,25,Male,<=50K
40,9,35,Female,<=50K
22,10,30,Male,<=50K
29,9,40,Female,<=50K
41,13,45,Male,>50K
57,10,40,Male,<=50K
39,13,30,Female,>50K
63,9,45,Male,<=50K
35,9,60,Male,<=50K
62,14,40,Male,>50K
42,13,60,Male,>50K
41,10,40,Male,<=50K
30,13,15,Female,<=50K
19,9,52,Female,<=50K
49,7,40,Male,<=50K
26,7,36,Female,<=50K
45,10,40,Male,<=50K
61,3,37,Female,<=50K
21,9,40,Male,<=50K
41,14,60,Male,>50K
32,13,40,Female,<=50K
55,10,40,Male,>50K
35,9,60,Male,>50K
36,11,50,Male,>50K
38,13,40,Female,<=50K
41,9,40,Female,<=50K
54,13,50,Male,<=50K
27,10,40,Female,<=50K
48,16,45,Male,>50K
21,10,35,Female,<=50K
63,10,60,Male,>50K
21,6,50,Male,<=50K
32,9,55,Male,<=50K
24,13,40,Female,<=50K
80,10,20,Female,<=50K
42,13,45,Male,<=50K
38,14,40,Female,<=50K
56,8,40,Male,<=50K
26,10,40,Male,<=50K
19,6,40,Male,<=50K
41,9,40,Male,<=50K
57,9,30,Female,<=50K
56,10,40,Female,<=50K
19,9,40,Female,<=50K
35,11,40,Male,<=50K
35,14,40,Male,>50K
27,6,60,Male,<=50K
38,9,60,Male,<=50K
49,13,40,Male,>50K
23,12,40,Female,<=50K
41,10,40,Male,>50K
21,6,36,Male,<=50K
39,9,42,Male,<=50K
33,6,40,Male,<=50K
24,10,40,Female,<=50K
43,9,20,Male,<=50K
55,9,40,Male,<=50K
25,9,40,Male,<=50K
64,10,35,Male,<=50K
38,10,50,Male,<=50K
24,13,40,Female,<=50K
18,10,8,Male,<=50K
19,10,35,Male,<=50K
25,9,40,Male,<=50K
22,9,45,Male,<=50K
21,9,40,Male,<=50K
46,7,40,Female,<=50K
47,7,50,Male,<=50K
24,9,40,Male,<=50K
66,15,20,Male,<=50K
27,2,40,Female,<=50K
43,10,40,Male,<=50K
56,10,40,Female,<=50K
32,14,40,Male,>50K
22,10,40,Female,<=50K
41,9,40,Male,<=50K
26,14,40,Male,>50K
49,9,48,Male,>50K
58,10,36,Female,<=50K
25,9,40,Male,<=50K
27,13,25,Male,<=50K
23,13,8,Female,<=50K
47,9,40,Female,<=50K
39,14,40,Male,<=50K
53,9,35,Male,>50K
27,10,40,Male,<=50K
36,14,40,Female,<=50K
25,9,35,Female,<=50K
35,9,40,Male,<=50K
25,7,40,Male,<=50K
61,10,40,Male,<=50K
68,4,10,Male,<=50K
25,9,40,Male,<=50K
27,5,40,Male,<=50K
34,13,40,Male,<=50K
26,9,45,Male,<=50K
33,7,49,Male,<=50K
53,13,50,Male,<=50K
36,9,40,Female,<=50K
31,9,55,Male,>50K
26,13,40,Male,>50K
68,14,24,Male,<=50K
58,10,45,Male,<=50K
23,9,40,Male,<=50K
33,13,40,Female,<=50K
51,9,40,Male,>50K
38,11,40,Male,>50K
19,10,40,Female,<=50K
33,9,40,Male,<=50K
61,9,45,Male,>50K
53,9,40,Female,>50K
22,7,30,Female,<=50K
52,9,40,Male,>50K
31,10,40,Female,<=50K
47,4,40,Male,<=50K
19,9,30,Male,<=50K
60,10,40,Male,>50K
28,13,40,Female,<=50K
31,13,40,Female,>50K
54,9,40,Male,<=50K
40,14,40,Male,>50K
31,15,70,Male,>50K
56,13,45,Female,<=50K
28,10,40,Female,>50K
28,7,30,Male,<=50K
40,10,84,Male,<=50K
43,14,60,Female,>50K
55,13,40,Female,<=50K
36,10,35,Female,<=50K
51,9,40,Male,>50K
32,7,55,Male,<=50K
44,16,40,Female,>50K
17,7,18,Male,<=50K
57,14,40,Male,>50K
30,9,40,Male,<=50K
41,13,40,Male,>50K
24,9,35,Female,<=50K
22,13,45,Female,<=50K
34,13,60,Male,>50K
27,10,40,Female,<=50K
19,10,40,Female,<=50K
57,15,55,Male,>50K
60,10,15,Female,<=50K
32,10,40,Female,<=50K
28,12,40,Male,>50K
35,12,35,Female,>50K
30,9,40,Male,<=50K
39,9,60,Male,>50K
24,10,40,Male,<=50K
58,14,35,Male,<=50K
30,10,30,Female,<=50K
37,13,40,Male,>50K
62,13,60,Male,>50K
32,15,40,Male,>50K
54,9,40,Male,>50K
34,9,30,Male,<=50K
50,9,40,Female,<=50K
37,13,55,Male,>50K
45,10,40,Male,<=50K
37,10,40,Male,<=50K
59,13,40,Male,>50K
52,9,50,Male,<=50K
27,13,55,Male,>50K
42,10,40,Male,>50K
36,10,60,Female,<=50K
37,13,45,Male,<=50K
48,13,40,Male,>50K
25,9,40,Male,<=50K
33,10,4,Male,<=50K
34,11,55,Male,<=50K
27,13,30,Male,<=50K
23,10,16,Female,<=50K
30,9,40,Male,<=50K
28,10,44,Male,<=50K
36,14,50,Male,>50K
24,13,50,Female,<=50K
28,10,15,Female,<=50K
20,6,35,Male,<=50K
19,10,25,Female,<=50K
57,10,60,Male,>50K
32,13,40,Male,<=50K
28,11,60,Male,<=50K
46,9,80,Female,<=50K
57,10,60,Male,<=50K
30,9,40,Male,<=50K
28,9,36,Female,>50K
30,9,42,Male,<=50K
48,9,44,Male,>50K
29,7,60,Male,<=50K
45,9,90,Male,>50K
50,9,60,Male,<=50K
58,9,50,Male,<=50K
32,9,40,Male,<=50K
32,14,40,Male,>50K
24,9,40,Male,<=50K
27,10,40,Female,<=50K
20,10,35,Male,<=50K
52,6,50,Male,<=50K
41,9,40,Male,<=50K
55,7,30,Male,<=50K
32,5,40,Male,<=50K
49,13,40,Female,>50K
71,14,40,Female,<=50K
23,10,20,Female,<=50K
43,13,40,Male,>50K
39,9,70,Male,<=50K
46,13,40,Male,>50K
19,10,30,Male,<=50K
41,13,70,Female,<=50K
19,9,25,Female,<=50K
22,9,40,Male,<=50K
24,13,47,Male,<=50K
57,14,40,Male,>50K
34,13,50,Male,>50K
52,9,28,Female,<=50K
43,11,40,Male,<=50K
47,10,40,Male,<=50K
43,10,44,Female,<=50K
52,13,45,Male,>50K
33,13,50,Male,>50K
29,13,20,Female,<=50K
46,10,40,Male,<=50K
31,9,60,Female,<=50K
41,14,45,Male,>50K
67,16,20,Male,>50K
46,13,40,Male,<=50K
44,9,40,Male,<=50K
24,13,15,Male,<=50K
59,6,40,Male,<=50K
22,9,40,Male,<=50K
42,13,40,Male,<=50K
24,9,40,Male,<=50K
27,9,40,Female,<=50K
22,9,40,Male,<=50K
44,9,40,Female,<=50K
42,9,40,Male,<=50K
24,9,40,Male,<=50K
40,13,40,Female,<=50K
29,11,40,Female,<=50K
41,14,35,Female,<=50K
51,9,40,Male,>50K
35,10,45,Male,<=50K
51,13,55,Male,>50K
48,13,55,Male,>50K
41,10,40,Male,>50K
40,9,40,Male,<=50K
24,9,40,Female,<=50K
26,10,40,Female,<=50K
37,10,18,Female,<=50K
32,10,40,Male,<=50K
41,14,60,Male,>50K
42,13,40,Male,>50K
25,9,40,Male,<=50K
44,13,48,Male,<=50K
46,9,35,Male,<=50K
38,9,99,Male,>50K
25,4,45,Male,<=50K
46,6,99,Male,>50K
48,6,30,Male,<=50K
33,9,60,Male,<=50K
28,9,40,Male,<=50K
68,9,15,Male,<=50K
53,8,56,Male,<=50K
46,9,44,Male,<=50K
36,13,40,Female,<=50K
35,9,60,Male,<=50K
60,10,38,Male,<=50K
71,15,2,Male,<=50K
24,13,20,Female,<=50K
38,15,45,Female,<=50K
17,6,40,Male,<=50K
36,7,40,Male,>50K
53,13,40,Female,<=50K
27,11,40,Male,<=50K
50,13,40,Male,>50K
65,10,38,Female,<=50K
48,14,44,Female,<=50K
30,7,45,Male,<=50K
33,6,40,Male,<=50K
23,13,50,Female,<=50K
27,13,40,Female,<=50K
37,9,40,Male,<=50K
23,10,32,Male,<=50K
24,13,40,Male,<=50K
38,9,45,Female,<=50K
30,9,40,Male,<=50K
34,13,40,Male,>50K
23,10,16,Female,<=50K
58,14,27,Female,<=50K
31,16,90,Female,<=50K
26,13,40,Male,<=50K
43,10,50,Male,<=50K
18,7,16,Male,<=50K
70,9,8,Female,<=50K
38,3,48,Male,<=50K
30,13,70,Male,<=50K
22,11,20,Female,<=50K
54,13,40,Male,>50K
46,13,45,Male,<=50K
38,13,40,Male,<=50K
23,10,40,Female,<=50K
52,9,40,Male,<=50K
41,9,45,Female,<=50K
42,13,45,Male,>50K
39,9,45,Male,>50K
36,11,54,Female,<=50K
40,10,55,Male,>50K
17,7,32,Female,<=50K
27,13,40,Female,<=50K
32,7,40,Male,>50K
56,9,40,Male,<=50K
37,9,40,Male,>50K
34,10,45,Male,<=50K
37,9,50,Male,<=50K
64,7,48,Male,<=50K
30,9,30,Male,<=50K
56,10,38,Female,<=50K
62,9,18,Male,<=50K
41,13,40,Male,<=50K
53,13,50,Female,<=50K
26,9,40,Female,<=50K
41,12,50,Female,<=50K
44,10,40,Male,<=50K
42,11,45,Male,<=50K
28,9,40,Male,<=50K
67,7,8,Male,<=50K
29,12,40,Male,<=50K
23,10,20,Female,<=50K
20,9,40,Male,<=50K
41,9,40,Female,<=50K
19,8,40,Male,<=50K
59,15,40,Male,<=50K
52,10,72,Male,>50K
21,10,3,Female,<=50K
48,11,40,Male,<=50K
46,10,45,Male,<=50K
27,3,40,Female,<=50K
39,9,40,Male,<=50K
28,10,40,Male,<=50K
23,9,40,Female,<=50K
33,13,45,Male,<=50K
21,10,30,Male,<=50K
55,11,50,Male,>50K
26,10,40,Male,<=50K
35,11,40,Female,<=50K
19,10,36,Female,<=50K
26,13,42,Male,<=50K
47,13,50,Male,>50K
37,10,50,Male,<=50K
30,12,25,Female,<=50K
28,11,40,Female,<=50K
19,10,40,Female,<=50K
26,10,40,Female,<=50K
18,9,20,Female,<=50K
18,7,5,Male,<=50K
25,9,40,Male,<=50K
47,10,40,Male,<=50K
35,14,38,Female,>50K
52,10,40,Male,<=50K
56,9,40,Male,>50K
37,13,50,Female,<=50K
23,9,30,Female,<=50K
22,10,30,Male,<=50K
33,10,50,Female,<=50K
63,5,16,Male,<=50K
48,10,40,Male,>50K
22,10,40,Male,<=50K
27,9,40,Male,<=50K
90,13,10,Female,<=50K
35,9,40,Female,<=50K
27,10,40,Male,<=50K
26,10,45,Male,<=50K
42,13,50,Female,<=50K
31,7,42,Female,<=50K
29,13,50,Female,>50K
53,9,40,Female,<=50K
36,13,40,Male,>50K
73,11,32,Female,<=50K
27,10,40,Male,>50K
30,9,40,Male,<=50K
25,13,40,Male,>50K
53,12,40,Male,>50K
24,10,40,Male,<=50K
21,10,20,Male,<=50K
54,9,35,Female,<=50K
53,12,45,Male,>50K
43,13,40,Male,>50K
40,13,48,Male,<=50K
32,9,65,Male,<=50K
19,10,40,Female,<=50K
24,13,20,Male,<=50K
41,10,48,Male,>50K
18,10,20,Female,<=50K
43,10,40,Male,<=50K
33,10,54,Male,>50K
56,13,50,Female,<=50K
42,10,50,Female,>50K
27,9,40,Female,<=50K
17,7,12,Female,<=50K
39,8,50,Male,<=50K
34,10,48,Male,<=50K
34,13,40,Female,<=50K
33,6,40,Male,<=50K
42,6,40,Male,<=50K
31,13,55,Male,>50K
37,5,70,Male,>50K
60,9,45,Male,<=50K
